page_title,page_id,rc_timestamp,Bytes,actor_name,Editor Edit Type,qitem,iso3166,iso31662,region,gender,ethnic_group,sexual_orientation,ccc_binary,num_editors,num_pageviews,date_created,num_inlinks,num_outlinks,num_inlinks_from_CCC,num_outlinks_to_CCC,num_inlinks_from_women,num_outlinks_to_women,num_references,num_discussions,num_bytes,num_wdproperty,num_interwiki,num_images,wikirank
Film_Roman,1264809,20201124223920,20859.0,124.142.96.249,editor,Q2722120,,,,,,,1.0,210.0,378.0,20041211034759.0,439.0,497.0,335.0,393.0,4.0,2.0,12.0,13.0,18676.0,14.0,8.0,1.0,44.36
Film_Roman,1264809,20201124223920,20859.0,Spiderone,editor,Q2722120,,,,,,,1.0,210.0,378.0,20041211034759.0,439.0,497.0,335.0,393.0,4.0,2.0,12.0,13.0,18676.0,14.0,8.0,1.0,44.36
Film_Roman,1264809,20201124223920,20859.0,LizardJr8,editor,Q2722120,,,,,,,1.0,210.0,378.0,20041211034759.0,439.0,497.0,335.0,393.0,4.0,2.0,12.0,13.0,18676.0,14.0,8.0,1.0,44.36
Film_Roman,1264809,20201124223920,20859.0,2603:301D:22B2:4000:4813:CA4E:38BD:2D67,editor,Q2722120,,,,,,,1.0,210.0,378.0,20041211034759.0,439.0,497.0,335.0,393.0,4.0,2.0,12.0,13.0,18676.0,14.0,8.0,1.0,44.36
Film_Roman,1264809,20201124223920,20859.0,StevenBjerke97,editor,Q2722120,,,,,,,1.0,210.0,378.0,20041211034759.0,439.0,497.0,335.0,393.0,4.0,2.0,12.0,13.0,18676.0,14.0,8.0,1.0,44.36
Charles_Frederick_Worth,726972,20201124223920,31486.0,124.142.96.249,editor,Q454330,,,,Q6581097,,Q1035954,1.0,148.0,505.0,20040615062847.0,65.0,81.0,19.0,25.0,9.0,8.0,34.0,56.0,31486.0,47.0,20.0,3.0,88.54
Charles_Frederick_Worth,726972,20201124223920,31486.0,Spiderone,editor,Q454330,,,,Q6581097,,Q1035954,1.0,148.0,505.0,20040615062847.0,65.0,81.0,19.0,25.0,9.0,8.0,34.0,56.0,31486.0,47.0,20.0,3.0,88.54
Charles_Frederick_Worth,726972,20201124223920,31486.0,LizardJr8,editor,Q454330,,,,Q6581097,,Q1035954,1.0,148.0,505.0,20040615062847.0,65.0,81.0,19.0,25.0,9.0,8.0,34.0,56.0,31486.0,47.0,20.0,3.0,88.54
Charles_Frederick_Worth,726972,20201124223920,31486.0,2603:301D:22B2:4000:4813:CA4E:38BD:2D67,editor,Q454330,,,,Q6581097,,Q1035954,1.0,148.0,505.0,20040615062847.0,65.0,81.0,19.0,25.0,9.0,8.0,34.0,56.0,31486.0,47.0,20.0,3.0,88.54
Charles_Frederick_Worth,726972,20201124223920,31486.0,StevenBjerke97,editor,Q454330,,,,Q6581097,,Q1035954,1.0,148.0,505.0,20040615062847.0,65.0,81.0,19.0,25.0,9.0,8.0,34.0,56.0,31486.0,47.0,20.0,3.0,88.54
Samantha_Wood,23904707,20201124223920,4198.0,124.142.96.249,editor,Q7408752,,,,Q6581072,,,1.0,25.0,2.0,20090807235944.0,5.0,7.0,5.0,5.0,0.0,0.0,1.0,11.0,1738.0,14.0,1.0,1.0,8.132
Samantha_Wood,23904707,20201124223920,4198.0,Spiderone,editor,Q7408752,,,,Q6581072,,,1.0,25.0,2.0,20090807235944.0,5.0,7.0,5.0,5.0,0.0,0.0,1.0,11.0,1738.0,14.0,1.0,1.0,8.132
Samantha_Wood,23904707,20201124223920,4198.0,LizardJr8,editor,Q7408752,,,,Q6581072,,,1.0,25.0,2.0,20090807235944.0,5.0,7.0,5.0,5.0,0.0,0.0,1.0,11.0,1738.0,14.0,1.0,1.0,8.132
Samantha_Wood,23904707,20201124223920,4198.0,2603:301D:22B2:4000:4813:CA4E:38BD:2D67,editor,Q7408752,,,,Q6581072,,,1.0,25.0,2.0,20090807235944.0,5.0,7.0,5.0,5.0,0.0,0.0,1.0,11.0,1738.0,14.0,1.0,1.0,8.132
Samantha_Wood,23904707,20201124223920,4198.0,StevenBjerke97,editor,Q7408752,,,,Q6581072,,,1.0,25.0,2.0,20090807235944.0,5.0,7.0,5.0,5.0,0.0,0.0,1.0,11.0,1738.0,14.0,1.0,1.0,8.132
"Saint-Laurent,_Quebec",2390026,20201124223920,24082.0,124.142.96.249,editor,Q2117999,CA,CA-QC,Americas,,,,0.0,91.0,264.0,20050806060304.0,299.0,244.0,250.0,174.0,10.0,3.0,47.0,20.0,25407.0,28.0,13.0,1.0,69.478
"Saint-Laurent,_Quebec",2390026,20201124223920,24082.0,Spiderone,editor,Q2117999,CA,CA-QC,Americas,,,,0.0,91.0,264.0,20050806060304.0,299.0,244.0,250.0,174.0,10.0,3.0,47.0,20.0,25407.0,28.0,13.0,1.0,69.478
"Saint-Laurent,_Quebec",2390026,20201124223920,24082.0,LizardJr8,editor,Q2117999,CA,CA-QC,Americas,,,,0.0,91.0,264.0,20050806060304.0,299.0,244.0,250.0,174.0,10.0,3.0,47.0,20.0,25407.0,28.0,13.0,1.0,69.478
"Saint-Laurent,_Quebec",2390026,20201124223920,24082.0,2603:301D:22B2:4000:4813:CA4E:38BD:2D67,editor,Q2117999,CA,CA-QC,Americas,,,,0.0,91.0,264.0,20050806060304.0,299.0,244.0,250.0,174.0,10.0,3.0,47.0,20.0,25407.0,28.0,13.0,1.0,69.478
"Saint-Laurent,_Quebec",2390026,20201124223920,24082.0,StevenBjerke97,editor,Q2117999,CA,CA-QC,Americas,,,,0.0,91.0,264.0,20050806060304.0,299.0,244.0,250.0,174.0,10.0,3.0,47.0,20.0,25407.0,28.0,13.0,1.0,69.478
Mộng_Tuyết,37954887,20201124223919,1601.0,Squeeps10,editor,Q1155848,,,,Q6581072,,Q1035954,0.0,13.0,1.0,20121217131909.0,7.0,12.0,0.0,0.0,4.0,3.0,8.0,8.0,1601.0,16.0,1.0,,23.707
Gỏi_cuốn,3279262,20201124223918,8104.0,Onyiitest22,editor,Q7799573,,,,,,,0.0,122.0,562.0,20051130025657.0,268.0,20.0,65.0,2.0,0.0,0.0,13.0,49.0,8104.0,10.0,10.0,1.0,40.267
Gỏi_cuốn,3279262,20201124223918,8104.0,71.244.252.228,editor,Q7799573,,,,,,,0.0,122.0,562.0,20051130025657.0,268.0,20.0,65.0,2.0,0.0,0.0,13.0,49.0,8104.0,10.0,10.0,1.0,40.267
Gỏi_cuốn,3279262,20201124223918,8104.0,WikiCleanerBot,editor,Q7799573,,,,,,,0.0,122.0,562.0,20051130025657.0,268.0,20.0,65.0,2.0,0.0,0.0,13.0,49.0,8104.0,10.0,10.0,1.0,40.267
"Paulinho_(footballer,_born_1991)",32960039,20201124223918,9816.0,Onyiitest22,bot,Q7155313,,,,Q6581097,,,0.0,37.0,114.0,20110902185214.0,50.0,69.0,2.0,3.0,0.0,0.0,14.0,5.0,9820.0,23.0,6.0,,10.04
"Paulinho_(footballer,_born_1991)",32960039,20201124223918,9816.0,71.244.252.228,bot,Q7155313,,,,Q6581097,,,0.0,37.0,114.0,20110902185214.0,50.0,69.0,2.0,3.0,0.0,0.0,14.0,5.0,9820.0,23.0,6.0,,10.04
"Paulinho_(footballer,_born_1991)",32960039,20201124223918,9816.0,WikiCleanerBot,bot,Q7155313,,,,Q6581097,,,0.0,37.0,114.0,20110902185214.0,50.0,69.0,2.0,3.0,0.0,0.0,14.0,5.0,9820.0,23.0,6.0,,10.04
Vân_Đài,37954888,20201124223918,8777.0,Onyiitest22,editor,Q1155829,,,,Q6581072,,,0.0,37.0,1.0,20121217131919.0,6.0,24.0,0.0,0.0,4.0,3.0,18.0,9.0,8777.0,10.0,1.0,,32.664
Vân_Đài,37954888,20201124223918,8777.0,71.244.252.228,editor,Q1155829,,,,Q6581072,,,0.0,37.0,1.0,20121217131919.0,6.0,24.0,0.0,0.0,4.0,3.0,18.0,9.0,8777.0,10.0,1.0,,32.664
Vân_Đài,37954888,20201124223918,8777.0,WikiCleanerBot,editor,Q1155829,,,,Q6581072,,,0.0,37.0,1.0,20121217131919.0,6.0,24.0,0.0,0.0,4.0,3.0,18.0,9.0,8777.0,10.0,1.0,,32.664
John_Day_Dam,737488,20201124223918,7186.0,Onyiitest22,bot,Q689531,US,US-WA,Americas,,,,1.0,83.0,138.0,20040620033212.0,62.0,50.0,49.0,31.0,0.0,0.0,14.0,18.0,7188.0,14.0,5.0,1.0,38.244
John_Day_Dam,737488,20201124223918,7186.0,71.244.252.228,bot,Q689531,US,US-WA,Americas,,,,1.0,83.0,138.0,20040620033212.0,62.0,50.0,49.0,31.0,0.0,0.0,14.0,18.0,7188.0,14.0,5.0,1.0,38.244
John_Day_Dam,737488,20201124223918,7186.0,WikiCleanerBot,bot,Q689531,US,US-WA,Americas,,,,1.0,83.0,138.0,20040620033212.0,62.0,50.0,49.0,31.0,0.0,0.0,14.0,18.0,7188.0,14.0,5.0,1.0,38.244
Hobbes_(Calvin_and_Hobbes),4426054,20201124223918,17941.0,Onyiitest22,editor,Q5874816,,,,,,,1.0,194.0,191.0,20060317221102.0,21.0,35.0,9.0,8.0,0.0,0.0,5.0,41.0,17932.0,6.0,0.0,1.0,23.599
Hobbes_(Calvin_and_Hobbes),4426054,20201124223918,17941.0,71.244.252.228,editor,Q5874816,,,,,,,1.0,194.0,191.0,20060317221102.0,21.0,35.0,9.0,8.0,0.0,0.0,5.0,41.0,17932.0,6.0,0.0,1.0,23.599
Hobbes_(Calvin_and_Hobbes),4426054,20201124223918,17941.0,WikiCleanerBot,editor,Q5874816,,,,,,,1.0,194.0,191.0,20060317221102.0,21.0,35.0,9.0,8.0,0.0,0.0,5.0,41.0,17932.0,6.0,0.0,1.0,23.599
Hungry_Hoboes,33908003,20201124223918,4132.0,Onyiitest22,editor,Q3143330,,,,,,,1.0,35.0,10.0,20111129220215.0,77.0,93.0,72.0,80.0,0.0,0.0,6.0,11.0,4129.0,26.0,3.0,1.0,18.159
Hungry_Hoboes,33908003,20201124223918,4132.0,71.244.252.228,editor,Q3143330,,,,,,,1.0,35.0,10.0,20111129220215.0,77.0,93.0,72.0,80.0,0.0,0.0,6.0,11.0,4129.0,26.0,3.0,1.0,18.159
Hungry_Hoboes,33908003,20201124223918,4132.0,WikiCleanerBot,editor,Q3143330,,,,,,,1.0,35.0,10.0,20111129220215.0,77.0,93.0,72.0,80.0,0.0,0.0,6.0,11.0,4129.0,26.0,3.0,1.0,18.159
Cerise_(comics),733258,20201124223917,8081.0,2600:6C51:7C7E:F5D3:BD67:4175:3859:99CD,editor,Q3546921,,,,,,Q1035954,1.0,63.0,115.0,20040617214636.0,30.0,40.0,16.0,11.0,0.0,0.0,1.0,11.0,8074.0,5.0,1.0,1.0,34.959
Cerise_(comics),733258,20201124223917,8081.0,HBC AIV helperbot5,editor,Q3546921,,,,,,Q1035954,1.0,63.0,115.0,20040617214636.0,30.0,40.0,16.0,11.0,0.0,0.0,1.0,11.0,8074.0,5.0,1.0,1.0,34.959
Dasol_Kim,57674889,20201124223917,3331.0,2600:6C51:7C7E:F5D3:BD67:4175:3859:99CD,editor,Q1149192,,,,Q6581097,,,0.0,5.0,6.0,20180613190835.0,2.0,27.0,1.0,5.0,0.0,0.0,11.0,1.0,3331.0,12.0,2.0,1.0,17.004
Dasol_Kim,57674889,20201124223917,3331.0,HBC AIV helperbot5,editor,Q1149192,,,,Q6581097,,,0.0,5.0,6.0,20180613190835.0,2.0,27.0,1.0,5.0,0.0,0.0,11.0,1.0,3331.0,12.0,2.0,1.0,17.004
Cyril_Gill,7455770,20201124223915,2170.0,23.124.110.243,editor,Q1148629,,,,Q6581097,,,1.0,31.0,1.0,20061015160209.0,12.0,18.0,4.0,9.0,0.0,0.0,8.0,8.0,2170.0,21.0,9.0,1.0,30.856
Cyril_Gill,7455770,20201124223915,2170.0,Songees,editor,Q1148629,,,,Q6581097,,,1.0,31.0,1.0,20061015160209.0,12.0,18.0,4.0,9.0,0.0,0.0,8.0,8.0,2170.0,21.0,9.0,1.0,30.856
Day_of_the_Covenant_(Baháʼí),14243315,20201124223915,2776.0,23.124.110.243,editor,Q2900387,,,,,,,,25.0,7.0,20071114141348.0,169.0,54.0,65.0,2.0,0.0,1.0,5.0,5.0,3178.0,1.0,2.0,,25.55
Day_of_the_Covenant_(Baháʼí),14243315,20201124223915,2776.0,Songees,editor,Q2900387,,,,,,,,25.0,7.0,20071114141348.0,169.0,54.0,65.0,2.0,0.0,1.0,5.0,5.0,3178.0,1.0,2.0,,25.55
Cynthia_Payne,1626904,20201124223914,6635.0,Lepricavark,editor,Q1148104,,,,Q6581072,,,1.0,93.0,608.0,20050320141949.0,28.0,39.0,17.0,22.0,2.0,5.0,16.0,19.0,6640.0,17.0,4.0,,23.048
Cynthia_Folio,54117340,20201124223913,3206.0,Alex 21,editor,Q1148068,,,,Q6581072,,,1.0,7.0,2.0,20170523154553.0,7.0,8.0,2.0,3.0,0.0,0.0,11.0,5.0,3206.0,18.0,1.0,,27.416
Cynthia_Folio,54117340,20201124223913,3206.0,VQuakr,editor,Q1148068,,,,Q6581072,,,1.0,7.0,2.0,20170523154553.0,7.0,8.0,2.0,3.0,0.0,0.0,11.0,5.0,3206.0,18.0,1.0,,27.416
Shizuo_Kakutani,2572542,20201124223913,6135.0,Alex 21,editor,Q945209,,,,Q6581097,,,0.0,72.0,87.0,20050830021827.0,37.0,57.0,7.0,14.0,3.0,3.0,22.0,9.0,6135.0,36.0,12.0,3.0,18.84
Shizuo_Kakutani,2572542,20201124223913,6135.0,VQuakr,editor,Q945209,,,,Q6581097,,,0.0,72.0,87.0,20050830021827.0,37.0,57.0,7.0,14.0,3.0,3.0,22.0,9.0,6135.0,36.0,12.0,3.0,18.84
Arthur_(season_14),28616330,20201124223913,28710.0,Alex 21,editor,Q6562320,,,,,,,1.0,54.0,61.0,20100829073634.0,54.0,72.0,28.0,41.0,0.0,0.0,58.0,20.0,28710.0,8.0,0.0,,43.636
Arthur_(season_14),28616330,20201124223913,28710.0,VQuakr,editor,Q6562320,,,,,,,1.0,54.0,61.0,20100829073634.0,54.0,72.0,28.0,41.0,0.0,0.0,58.0,20.0,28710.0,8.0,0.0,,43.636
Loewe_(electronics),14482760,20201124223911,14750.0,David Eppstein,editor,Q678172,,,,,,,0.0,57.0,119.0,20071129140528.0,78.0,20.0,4.0,2.0,0.0,0.0,21.0,4.0,14714.0,18.0,10.0,1.0,35.62
Loewe_(electronics),14482760,20201124223911,14750.0,SporkBot,editor,Q678172,,,,,,,0.0,57.0,119.0,20071129140528.0,78.0,20.0,4.0,2.0,0.0,0.0,21.0,4.0,14714.0,18.0,10.0,1.0,35.62
Loewe_(electronics),14482760,20201124223911,14750.0,Atlantic306,editor,Q678172,,,,,,,0.0,57.0,119.0,20071129140528.0,78.0,20.0,4.0,2.0,0.0,0.0,21.0,4.0,14714.0,18.0,10.0,1.0,35.62
Loewe_(electronics),14482760,20201124223911,14750.0,2A01:598:8088:DB1E:B180:81D6:B08E:B3E1,editor,Q678172,,,,,,,0.0,57.0,119.0,20071129140528.0,78.0,20.0,4.0,2.0,0.0,0.0,21.0,4.0,14714.0,18.0,10.0,1.0,35.62
Loewe_(electronics),14482760,20201124223911,14750.0,Bus stop,editor,Q678172,,,,,,,0.0,57.0,119.0,20071129140528.0,78.0,20.0,4.0,2.0,0.0,0.0,21.0,4.0,14714.0,18.0,10.0,1.0,35.62
List_of_fellows_of_IEEE_Control_Systems_Society,61798868,20201124223911,43314.0,David Eppstein,editor,Q85779546,,,,,,,1.0,11.0,4.0,20190917052512.0,1.0,52.0,0.0,20.0,0.0,7.0,12.0,1.0,42026.0,1.0,0.0,,
List_of_fellows_of_IEEE_Control_Systems_Society,61798868,20201124223911,43314.0,SporkBot,editor,Q85779546,,,,,,,1.0,11.0,4.0,20190917052512.0,1.0,52.0,0.0,20.0,0.0,7.0,12.0,1.0,42026.0,1.0,0.0,,
List_of_fellows_of_IEEE_Control_Systems_Society,61798868,20201124223911,43314.0,Atlantic306,editor,Q85779546,,,,,,,1.0,11.0,4.0,20190917052512.0,1.0,52.0,0.0,20.0,0.0,7.0,12.0,1.0,42026.0,1.0,0.0,,
List_of_fellows_of_IEEE_Control_Systems_Society,61798868,20201124223911,43314.0,2A01:598:8088:DB1E:B180:81D6:B08E:B3E1,editor,Q85779546,,,,,,,1.0,11.0,4.0,20190917052512.0,1.0,52.0,0.0,20.0,0.0,7.0,12.0,1.0,42026.0,1.0,0.0,,
List_of_fellows_of_IEEE_Control_Systems_Society,61798868,20201124223911,43314.0,Bus stop,editor,Q85779546,,,,,,,1.0,11.0,4.0,20190917052512.0,1.0,52.0,0.0,20.0,0.0,7.0,12.0,1.0,42026.0,1.0,0.0,,
Trawniki,3469439,20201124223911,3866.0,David Eppstein,editor,Q153096,PL,PL-LU,Europe,,,,0.0,42.0,19.0,20051219115254.0,48.0,55.0,3.0,0.0,1.0,0.0,11.0,10.0,3866.0,17.0,14.0,1.0,25.958
Trawniki,3469439,20201124223911,3866.0,SporkBot,editor,Q153096,PL,PL-LU,Europe,,,,0.0,42.0,19.0,20051219115254.0,48.0,55.0,3.0,0.0,1.0,0.0,11.0,10.0,3866.0,17.0,14.0,1.0,25.958
Trawniki,3469439,20201124223911,3866.0,Atlantic306,editor,Q153096,PL,PL-LU,Europe,,,,0.0,42.0,19.0,20051219115254.0,48.0,55.0,3.0,0.0,1.0,0.0,11.0,10.0,3866.0,17.0,14.0,1.0,25.958
Trawniki,3469439,20201124223911,3866.0,2A01:598:8088:DB1E:B180:81D6:B08E:B3E1,editor,Q153096,PL,PL-LU,Europe,,,,0.0,42.0,19.0,20051219115254.0,48.0,55.0,3.0,0.0,1.0,0.0,11.0,10.0,3866.0,17.0,14.0,1.0,25.958
Trawniki,3469439,20201124223911,3866.0,Bus stop,editor,Q153096,PL,PL-LU,Europe,,,,0.0,42.0,19.0,20051219115254.0,48.0,55.0,3.0,0.0,1.0,0.0,11.0,10.0,3866.0,17.0,14.0,1.0,25.958
Gustav_A._Hedlund,18794778,20201124223911,7070.0,David Eppstein,editor,Q1555939,,,,Q6581097,,,1.0,26.0,3.0,20080810105754.0,21.0,41.0,7.0,18.0,0.0,0.0,35.0,5.0,7070.0,29.0,4.0,1.0,33.15
Gustav_A._Hedlund,18794778,20201124223911,7070.0,SporkBot,editor,Q1555939,,,,Q6581097,,,1.0,26.0,3.0,20080810105754.0,21.0,41.0,7.0,18.0,0.0,0.0,35.0,5.0,7070.0,29.0,4.0,1.0,33.15
Gustav_A._Hedlund,18794778,20201124223911,7070.0,Atlantic306,editor,Q1555939,,,,Q6581097,,,1.0,26.0,3.0,20080810105754.0,21.0,41.0,7.0,18.0,0.0,0.0,35.0,5.0,7070.0,29.0,4.0,1.0,33.15
Gustav_A._Hedlund,18794778,20201124223911,7070.0,2A01:598:8088:DB1E:B180:81D6:B08E:B3E1,editor,Q1555939,,,,Q6581097,,,1.0,26.0,3.0,20080810105754.0,21.0,41.0,7.0,18.0,0.0,0.0,35.0,5.0,7070.0,29.0,4.0,1.0,33.15
Gustav_A._Hedlund,18794778,20201124223911,7070.0,Bus stop,editor,Q1555939,,,,Q6581097,,,1.0,26.0,3.0,20080810105754.0,21.0,41.0,7.0,18.0,0.0,0.0,35.0,5.0,7070.0,29.0,4.0,1.0,33.15
Cullen_Tate,41743130,20201124223910,2003.0,Alex 21,editor,Q1143442,,,,Q6581097,,Q1035954,1.0,14.0,8.0,20140125205527.0,18.0,22.0,15.0,15.0,1.0,1.0,7.0,4.0,2003.0,20.0,2.0,,11.552
Cullen_Tate,41743130,20201124223910,2003.0,LizardJr8,editor,Q1143442,,,,Q6581097,,Q1035954,1.0,14.0,8.0,20140125205527.0,18.0,22.0,15.0,15.0,1.0,1.0,7.0,4.0,2003.0,20.0,2.0,,11.552
"Scottsville,_Kentucky",115011,20201124223910,12651.0,Alex 21,editor,Q765866,US,US-KY,Americas,,,,1.0,84.0,113.0,20021020222030.0,333.0,243.0,286.0,194.0,2.0,0.0,28.0,6.0,12651.0,28.0,31.0,1.0,42.629
"Scottsville,_Kentucky",115011,20201124223910,12651.0,LizardJr8,editor,Q765866,US,US-KY,Americas,,,,1.0,84.0,113.0,20021020222030.0,333.0,243.0,286.0,194.0,2.0,0.0,28.0,6.0,12651.0,28.0,31.0,1.0,42.629
Arthur_(season_9),26457512,20201124223910,9517.0,Alex 21,editor,Q6562334,,,,,,,1.0,54.0,50.0,20100307104439.0,55.0,60.0,28.0,38.0,0.0,1.0,5.0,5.0,9517.0,8.0,0.0,,8.978
Arthur_(season_9),26457512,20201124223910,9517.0,LizardJr8,editor,Q6562334,,,,,,,1.0,54.0,50.0,20100307104439.0,55.0,60.0,28.0,38.0,0.0,1.0,5.0,5.0,9517.0,8.0,0.0,,8.978
Miklós_Nyiszli,5257810,20201124223909,10201.0,Rathfelder,editor,Q550391,,,,Q6581097,,,0.0,126.0,312.0,20060523094807.0,31.0,60.0,1.0,4.0,1.0,0.0,28.0,43.0,10411.0,41.0,14.0,,31.394
Don_Snow,20464325,20201124223909,8583.0,Rathfelder,editor,Q1142644,,,,Q6581097,,,1.0,40.0,52.0,20081129163508.0,216.0,292.0,67.0,145.0,0.0,13.0,17.0,5.0,8583.0,13.0,4.0,,13.404
Liberale_da_Verona,11156536,20201124223909,3153.0,Rathfelder,editor,Q1374872,,,,Q6581097,,,0.0,33.0,8.0,20070510163711.0,19.0,29.0,1.0,4.0,0.0,0.0,18.0,3.0,3153.0,55.0,8.0,1.0,20.69
Venita_Wolf,23932197,20201124223908,1641.0,Simeon,editor,Q7920030,,,,Q6581072,,,1.0,25.0,171.0,20090810171131.0,4.0,14.0,2.0,12.0,0.0,0.0,13.0,6.0,1595.0,12.0,0.0,,6.601
Venita_Wolf,23932197,20201124223908,1641.0,786elt,editor,Q7920030,,,,Q6581072,,,1.0,25.0,171.0,20090810171131.0,4.0,14.0,2.0,12.0,0.0,0.0,13.0,6.0,1595.0,12.0,0.0,,6.601
Venita_Wolf,23932197,20201124223908,1641.0,WikiCleanerBot,editor,Q7920030,,,,Q6581072,,,1.0,25.0,171.0,20090810171131.0,4.0,14.0,2.0,12.0,0.0,0.0,13.0,6.0,1595.0,12.0,0.0,,6.601
Venita_Wolf,23932197,20201124223908,1641.0,MonsieurD,editor,Q7920030,,,,Q6581072,,,1.0,25.0,171.0,20090810171131.0,4.0,14.0,2.0,12.0,0.0,0.0,13.0,6.0,1595.0,12.0,0.0,,6.601
John_Dawson_(surgeon),7896210,20201124223908,14699.0,Simeon,bot,Q6228890,,,,Q6581097,,,1.0,45.0,13.0,20061112044039.0,16.0,64.0,7.0,42.0,0.0,0.0,18.0,6.0,14699.0,29.0,3.0,1.0,19.959
John_Dawson_(surgeon),7896210,20201124223908,14699.0,786elt,bot,Q6228890,,,,Q6581097,,,1.0,45.0,13.0,20061112044039.0,16.0,64.0,7.0,42.0,0.0,0.0,18.0,6.0,14699.0,29.0,3.0,1.0,19.959
John_Dawson_(surgeon),7896210,20201124223908,14699.0,WikiCleanerBot,bot,Q6228890,,,,Q6581097,,,1.0,45.0,13.0,20061112044039.0,16.0,64.0,7.0,42.0,0.0,0.0,18.0,6.0,14699.0,29.0,3.0,1.0,19.959
John_Dawson_(surgeon),7896210,20201124223908,14699.0,MonsieurD,bot,Q6228890,,,,Q6581097,,,1.0,45.0,13.0,20061112044039.0,16.0,64.0,7.0,42.0,0.0,0.0,18.0,6.0,14699.0,29.0,3.0,1.0,19.959
Trifles_(play),9298750,20201124223908,29955.0,Simeon,editor,Q491876,,,,,,,1.0,126.0,356.0,20070204010350.0,5.0,27.0,1.0,12.0,1.0,1.0,26.0,113.0,29531.0,4.0,1.0,,31.289
Trifles_(play),9298750,20201124223908,29955.0,786elt,editor,Q491876,,,,,,,1.0,126.0,356.0,20070204010350.0,5.0,27.0,1.0,12.0,1.0,1.0,26.0,113.0,29531.0,4.0,1.0,,31.289
Trifles_(play),9298750,20201124223908,29955.0,WikiCleanerBot,editor,Q491876,,,,,,,1.0,126.0,356.0,20070204010350.0,5.0,27.0,1.0,12.0,1.0,1.0,26.0,113.0,29531.0,4.0,1.0,,31.289
Trifles_(play),9298750,20201124223908,29955.0,MonsieurD,editor,Q491876,,,,,,,1.0,126.0,356.0,20070204010350.0,5.0,27.0,1.0,12.0,1.0,1.0,26.0,113.0,29531.0,4.0,1.0,,31.289
Green_fireballs,1631466,20201124223907,24669.0,Grimes2,editor,Q2485665,,,,,,,,124.0,490.0,20050321152909.0,267.0,236.0,111.0,91.0,4.0,1.0,31.0,68.0,34328.0,2.0,5.0,,49.059
Green_fireballs,1631466,20201124223907,24669.0,JoJo Anthrax,editor,Q2485665,,,,,,,,124.0,490.0,20050321152909.0,267.0,236.0,111.0,91.0,4.0,1.0,31.0,68.0,34328.0,2.0,5.0,,49.059
Green_fireballs,1631466,20201124223907,24669.0,Alex 21,editor,Q2485665,,,,,,,,124.0,490.0,20050321152909.0,267.0,236.0,111.0,91.0,4.0,1.0,31.0,68.0,34328.0,2.0,5.0,,49.059
Green_fireballs,1631466,20201124223907,24669.0,FieldMarine,editor,Q2485665,,,,,,,,124.0,490.0,20050321152909.0,267.0,236.0,111.0,91.0,4.0,1.0,31.0,68.0,34328.0,2.0,5.0,,49.059
Arthur_(season_7),26457461,20201124223907,12951.0,Grimes2,editor,Q6562330,,,,,,,1.0,56.0,68.0,20100307103413.0,54.0,71.0,28.0,40.0,0.0,1.0,5.0,9.0,12951.0,8.0,0.0,,10.745
Arthur_(season_7),26457461,20201124223907,12951.0,JoJo Anthrax,editor,Q6562330,,,,,,,1.0,56.0,68.0,20100307103413.0,54.0,71.0,28.0,40.0,0.0,1.0,5.0,9.0,12951.0,8.0,0.0,,10.745
Arthur_(season_7),26457461,20201124223907,12951.0,Alex 21,editor,Q6562330,,,,,,,1.0,56.0,68.0,20100307103413.0,54.0,71.0,28.0,40.0,0.0,1.0,5.0,9.0,12951.0,8.0,0.0,,10.745
Arthur_(season_7),26457461,20201124223907,12951.0,FieldMarine,editor,Q6562330,,,,,,,1.0,56.0,68.0,20100307103413.0,54.0,71.0,28.0,40.0,0.0,1.0,5.0,9.0,12951.0,8.0,0.0,,10.745
Donald_Buck,61785347,20201124223907,1630.0,Grimes2,editor,Q12629996,,,,Q6581097,,,1.0,3.0,,20190915162943.0,16.0,24.0,15.0,21.0,0.0,0.0,2.0,1.0,1516.0,10.0,2.0,,
Donald_Buck,61785347,20201124223907,1630.0,JoJo Anthrax,editor,Q12629996,,,,Q6581097,,,1.0,3.0,,20190915162943.0,16.0,24.0,15.0,21.0,0.0,0.0,2.0,1.0,1516.0,10.0,2.0,,
Donald_Buck,61785347,20201124223907,1630.0,Alex 21,editor,Q12629996,,,,Q6581097,,,1.0,3.0,,20190915162943.0,16.0,24.0,15.0,21.0,0.0,0.0,2.0,1.0,1516.0,10.0,2.0,,
Donald_Buck,61785347,20201124223907,1630.0,FieldMarine,editor,Q12629996,,,,Q6581097,,,1.0,3.0,,20190915162943.0,16.0,24.0,15.0,21.0,0.0,0.0,2.0,1.0,1516.0,10.0,2.0,,
Melvyn_B._Nathanson,43212431,20201124223907,13696.0,Grimes2,editor,Q15433045,,,,Q6581097,,,1.0,48.0,15.0,20131130192326.0,16.0,64.0,2.0,23.0,0.0,0.0,60.0,5.0,13696.0,37.0,3.0,,44.149
Melvyn_B._Nathanson,43212431,20201124223907,13696.0,JoJo Anthrax,editor,Q15433045,,,,Q6581097,,,1.0,48.0,15.0,20131130192326.0,16.0,64.0,2.0,23.0,0.0,0.0,60.0,5.0,13696.0,37.0,3.0,,44.149
